Year of Registration,Type Of Exploitation,Type of Labour,Type of Sex
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Forced labour,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Unknown,Unknown,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
2016,Forced labour,Domestic Work,Unknown
